date,SLA_weighted_20day,predicted_SLA_smoothed_WLS,Final_Composite_SLA,Data_Source,glacier_glims_id
2001-08-06,,3671.98,3671.98,MODIS WLS (Proxy),G043748E42782N
2001-08-07,,3675.56,3675.56,MODIS WLS (Proxy),G043748E42782N
2001-08-08,3404.09,,3404.09,Landsat/Sentinel (Observation),G043748E42782N
2001-08-10,,3715.98,3715.98,MODIS WLS (Proxy),G043748E42782N
2001-08-11,,3777.69,3777.69,MODIS WLS (Proxy),G043748E42782N
2001-08-12,,3777.69,3777.69,MODIS WLS (Proxy),G043748E42782N
2001-08-13,,3777.69,3777.69,MODIS WLS (Proxy),G043748E42782N
2001-08-14,,3784.86,3784.86,MODIS WLS (Proxy),G043748E42782N
2001-08-16,3597.3,,3597.3,Landsat/Sentinel (Observation),G043748E42782N
2001-08-21,,3393.35,3393.35,MODIS WLS (Proxy),G043748E42782N
2001-08-27,,3362.73,3362.73,MODIS WLS (Proxy),G043748E42782N
2001-08-28,,3362.73,3362.73,MODIS WLS (Proxy),G043748E42782N
2001-09-01,2931.0,3068.56,2931.0,Landsat/Sentinel (Observation),G043748E42782N
2001-09-02,,3089.13,3089.13,MODIS WLS (Proxy),G043748E42782N
2001-09-05,,3309.4,3309.4,MODIS WLS (Proxy),G043748E42782N
2001-09-06,,3304.14,3304.14,MODIS WLS (Proxy),G043748E42782N
2001-09-07,,3234.78,3234.78,MODIS WLS (Proxy),G043748E42782N
2001-09-10,,3253.91,3253.91,MODIS WLS (Proxy),G043748E42782N
2001-09-12,,3271.37,3271.37,MODIS WLS (Proxy),G043748E42782N
2001-09-15,,3348.38,3348.38,MODIS WLS (Proxy),G043748E42782N
2001-09-16,3725.0,,3725.0,Landsat/Sentinel (Observation),G043748E42782N
2001-09-17,,3324.23,3324.23,MODIS WLS (Proxy),G043748E42782N
2001-09-18,,3324.23,3324.23,MODIS WLS (Proxy),G043748E42782N
2001-09-24,,3344.32,3344.32,MODIS WLS (Proxy),G043748E42782N
2001-09-25,,3344.32,3344.32,MODIS WLS (Proxy),G043748E42782N
2001-10-01,,3142.7,3142.7,MODIS WLS (Proxy),G043748E42782N
2001-10-03,3475.0,3195.79,3475.0,Landsat/Sentinel (Observation),G043748E42782N
2001-10-04,,3195.79,3195.79,MODIS WLS (Proxy),G043748E42782N
2001-10-05,,3229.52,3229.52,MODIS WLS (Proxy),G043748E42782N
2001-10-08,,3273.52,3273.52,MODIS WLS (Proxy),G043748E42782N
2001-10-09,,3237.17,3237.17,MODIS WLS (Proxy),G043748E42782N
2001-10-10,,3237.17,3237.17,MODIS WLS (Proxy),G043748E42782N
2001-10-11,3485.15,3206.08,3485.15,Landsat/Sentinel (Observation),G043748E42782N
2001-10-14,,3136.72,3136.72,MODIS WLS (Proxy),G043748E42782N
2001-10-16,,3060.9,3060.9,MODIS WLS (Proxy),G043748E42782N
2001-10-19,3570.79,,3570.79,Landsat/Sentinel (Observation),G043748E42782N
2001-10-26,3635.93,,3635.93,Landsat/Sentinel (Observation),G043748E42782N
2001-10-27,3635.93,3382.58,3635.93,Landsat/Sentinel (Observation),G043748E42782N
2002-05-01,,2860.72,2860.72,MODIS WLS (Proxy),G043748E42782N
2002-05-08,,2713.87,2713.87,MODIS WLS (Proxy),G043748E42782N
2002-05-12,,2963.08,2963.08,MODIS WLS (Proxy),G043748E42782N
2002-05-13,,2977.91,2977.91,MODIS WLS (Proxy),G043748E42782N
2002-05-14,,2984.37,2984.37,MODIS WLS (Proxy),G043748E42782N
2002-05-16,,2997.29,2997.29,MODIS WLS (Proxy),G043748E42782N
2002-05-17,,3029.1,3029.1,MODIS WLS (Proxy),G043748E42782N
2002-05-20,,2971.93,2971.93,MODIS WLS (Proxy),G043748E42782N
2002-05-22,2356.0,2963.32,2356.0,Landsat/Sentinel (Observation),G043748E42782N
2002-05-26,,3011.4,3011.4,MODIS WLS (Proxy),G043748E42782N
2002-05-27,,3011.4,3011.4,MODIS WLS (Proxy),G043748E42782N
2002-06-04,,2977.43,2977.43,MODIS WLS (Proxy),G043748E42782N
2002-06-10,,3142.94,3142.94,MODIS WLS (Proxy),G043748E42782N
2002-06-11,,3142.94,3142.94,MODIS WLS (Proxy),G043748E42782N
2002-06-15,,3169.25,3169.25,MODIS WLS (Proxy),G043748E42782N
2002-06-16,3077.0,3169.25,3077.0,Landsat/Sentinel (Observation),G043748E42782N
2002-06-22,,3239.32,3239.32,MODIS WLS (Proxy),G043748E42782N
2002-06-24,,3320.88,3320.88,MODIS WLS (Proxy),G043748E42782N
2002-06-26,,3409.85,3409.85,MODIS WLS (Proxy),G043748E42782N
2002-07-02,3376.0,3192.21,3376.0,Landsat/Sentinel (Observation),G043748E42782N
2002-07-11,,3439.98,3439.98,MODIS WLS (Proxy),G043748E42782N
2002-07-19,,3494.51,3494.51,MODIS WLS (Proxy),G043748E42782N
2002-07-20,,3494.51,3494.51,MODIS WLS (Proxy),G043748E42782N
2002-07-21,,3494.51,3494.51,MODIS WLS (Proxy),G043748E42782N
2002-07-22,,3494.51,3494.51,MODIS WLS (Proxy),G043748E42782N
2002-07-27,,3264.2,3264.2,MODIS WLS (Proxy),G043748E42782N
2002-07-28,,3283.57,3283.57,MODIS WLS (Proxy),G043748E42782N
2002-07-31,,3472.51,3472.51,MODIS WLS (Proxy),G043748E42782N
2002-08-01,,3480.4,3480.4,MODIS WLS (Proxy),G043748E42782N
2002-08-12,,3495.47,3495.47,MODIS WLS (Proxy),G043748E42782N
2002-08-13,,3495.47,3495.47,MODIS WLS (Proxy),G043748E42782N
2002-08-14,,3495.47,3495.47,MODIS WLS (Proxy),G043748E42782N
2002-08-19,3669.0,,3669.0,Landsat/Sentinel (Observation),G043748E42782N
2002-08-25,,3351.97,3351.97,MODIS WLS (Proxy),G043748E42782N
2002-09-06,,3565.79,3565.79,MODIS WLS (Proxy),G043748E42782N
2002-09-20,2911.53,3071.43,2911.53,Landsat/Sentinel (Observation),G043748E42782N
2002-09-22,,3154.18,3154.18,MODIS WLS (Proxy),G043748E42782N
2002-09-23,,3163.51,3163.51,MODIS WLS (Proxy),G043748E42782N
2002-09-25,,3288.35,3288.35,MODIS WLS (Proxy),G043748E42782N
2002-09-26,,3358.43,3358.43,MODIS WLS (Proxy),G043748E42782N
2002-09-27,3206.41,,3206.41,Landsat/Sentinel (Observation),G043748E42782N
2002-09-28,,3397.17,3397.17,MODIS WLS (Proxy),G043748E42782N
2002-10-05,,3028.86,3028.86,MODIS WLS (Proxy),G043748E42782N
2002-10-06,3371.36,3028.86,3371.36,Landsat/Sentinel (Observation),G043748E42782N
2002-10-07,,3028.86,3028.86,MODIS WLS (Proxy),G043748E42782N
2002-10-13,,3419.66,3419.66,MODIS WLS (Proxy),G043748E42782N
2002-10-18,,3206.32,3206.32,MODIS WLS (Proxy),G043748E42782N
2002-10-19,,3125.96,3125.96,MODIS WLS (Proxy),G043748E42782N
2002-10-22,,3092.24,3092.24,MODIS WLS (Proxy),G043748E42782N
2002-10-27,,3081.47,3081.47,MODIS WLS (Proxy),G043748E42782N
2002-10-28,,3081.47,3081.47,MODIS WLS (Proxy),G043748E42782N
2003-05-01,,3068.32,3068.32,MODIS WLS (Proxy),G043748E42782N
2003-05-02,,3068.32,3068.32,MODIS WLS (Proxy),G043748E42782N
2003-05-03,,3068.32,3068.32,MODIS WLS (Proxy),G043748E42782N
2003-05-04,,3068.32,3068.32,MODIS WLS (Proxy),G043748E42782N
2003-05-11,,3090.32,3090.32,MODIS WLS (Proxy),G043748E42782N
2003-05-12,,3100.61,3100.61,MODIS WLS (Proxy),G043748E42782N
2003-05-13,,3100.61,3100.61,MODIS WLS (Proxy),G043748E42782N
2003-05-14,,3100.61,3100.61,MODIS WLS (Proxy),G043748E42782N
2003-05-15,,3165.66,3165.66,MODIS WLS (Proxy),G043748E42782N
2003-05-21,,3190.53,3190.53,MODIS WLS (Proxy),G043748E42782N
2003-05-25,3292.0,3261.8,3292.0,Landsat/Sentinel (Observation),G043748E42782N
2003-06-03,,3038.42,3038.42,MODIS WLS (Proxy),G043748E42782N
2003-06-06,,3094.39,3094.39,MODIS WLS (Proxy),G043748E42782N
2003-06-07,,3090.56,3090.56,MODIS WLS (Proxy),G043748E42782N
2003-06-08,,3132.89,3132.89,MODIS WLS (Proxy),G043748E42782N
2003-06-11,,3247.22,3247.22,MODIS WLS (Proxy),G043748E42782N
2003-06-12,,3266.11,3266.11,MODIS WLS (Proxy),G043748E42782N
2003-06-15,,3300.55,3300.55,MODIS WLS (Proxy),G043748E42782N
2003-06-17,,3240.04,3240.04,MODIS WLS (Proxy),G043748E42782N
2003-06-19,,3251.52,3251.52,MODIS WLS (Proxy),G043748E42782N
2003-06-20,,3251.52,3251.52,MODIS WLS (Proxy),G043748E42782N
2003-06-25,,3182.4,3182.4,MODIS WLS (Proxy),G043748E42782N
2003-06-26,,3182.4,3182.4,MODIS WLS (Proxy),G043748E42782N
2003-06-28,,3182.4,3182.4,MODIS WLS (Proxy),G043748E42782N
2003-07-03,,3180.97,3180.97,MODIS WLS (Proxy),G043748E42782N
2003-07-04,,3180.97,3180.97,MODIS WLS (Proxy),G043748E42782N
2003-07-10,,3245.3,3245.3,MODIS WLS (Proxy),G043748E42782N
2003-07-11,,3348.86,3348.86,MODIS WLS (Proxy),G043748E42782N
2003-07-14,,3447.4,3447.4,MODIS WLS (Proxy),G043748E42782N
2003-08-02,,3453.62,3453.62,MODIS WLS (Proxy),G043748E42782N
2003-08-03,,3453.62,3453.62,MODIS WLS (Proxy),G043748E42782N
2003-08-04,,3451.23,3451.23,MODIS WLS (Proxy),G043748E42782N
2003-08-07,,3491.64,3491.64,MODIS WLS (Proxy),G043748E42782N
2003-08-10,,3603.34,3603.34,MODIS WLS (Proxy),G043748E42782N
2003-08-13,,3626.53,3626.53,MODIS WLS (Proxy),G043748E42782N
2003-08-16,,3675.09,3675.09,MODIS WLS (Proxy),G043748E42782N
2003-08-17,,3666.95,3666.95,MODIS WLS (Proxy),G043748E42782N
2003-08-18,,3671.02,3671.02,MODIS WLS (Proxy),G043748E42782N
2003-08-20,,3672.45,3672.45,MODIS WLS (Proxy),G043748E42782N
2003-08-21,,3671.02,3671.02,MODIS WLS (Proxy),G043748E42782N
2003-08-25,,3410.33,3410.33,MODIS WLS (Proxy),G043748E42782N
2003-08-27,,3410.33,3410.33,MODIS WLS (Proxy),G043748E42782N
2003-09-01,,3655.71,3655.71,MODIS WLS (Proxy),G043748E42782N
2003-09-02,,3725.31,3725.31,MODIS WLS (Proxy),G043748E42782N
2003-09-05,,3416.07,3416.07,MODIS WLS (Proxy),G043748E42782N
2003-09-07,,3311.79,3311.79,MODIS WLS (Proxy),G043748E42782N
2003-09-09,,3138.87,3138.87,MODIS WLS (Proxy),G043748E42782N
2003-09-10,,3138.87,3138.87,MODIS WLS (Proxy),G043748E42782N
2003-09-11,,3159.68,3159.68,MODIS WLS (Proxy),G043748E42782N
2003-09-14,,3133.37,3133.37,MODIS WLS (Proxy),G043748E42782N
2003-09-21,,3106.59,3106.59,MODIS WLS (Proxy),G043748E42782N
2003-09-22,3331.0,,3331.0,Landsat/Sentinel (Observation),G043748E42782N
2003-09-23,,3141.98,3141.98,MODIS WLS (Proxy),G043748E42782N
2003-09-24,,3151.55,3151.55,MODIS WLS (Proxy),G043748E42782N
2003-09-25,,3212.3,3212.3,MODIS WLS (Proxy),G043748E42782N
2003-09-27,,3257.74,3257.74,MODIS WLS (Proxy),G043748E42782N
2003-10-01,,3099.17,3099.17,MODIS WLS (Proxy),G043748E42782N
2003-10-02,,3165.66,3165.66,MODIS WLS (Proxy),G043748E42782N
2003-10-05,,3247.22,3247.22,MODIS WLS (Proxy),G043748E42782N
2003-10-06,,3304.85,3304.85,MODIS WLS (Proxy),G043748E42782N
2003-10-07,,3304.85,3304.85,MODIS WLS (Proxy),G043748E42782N
2003-10-08,3736.0,,3736.0,Landsat/Sentinel (Observation),G043748E42782N
2003-10-20,,3424.2,3424.2,MODIS WLS (Proxy),G043748E42782N
2003-10-31,,3041.05,3041.05,MODIS WLS (Proxy),G043748E42782N
2004-05-02,,2874.59,2874.59,MODIS WLS (Proxy),G043748E42782N
2004-05-03,4167.0,,4167.0,Landsat/Sentinel (Observation),G043748E42782N
2004-05-06,,2950.89,2950.89,MODIS WLS (Proxy),G043748E42782N
2004-05-20,,2927.69,2927.69,MODIS WLS (Proxy),G043748E42782N
2004-05-22,,2963.8,2963.8,MODIS WLS (Proxy),G043748E42782N
2004-05-23,,2963.8,2963.8,MODIS WLS (Proxy),G043748E42782N
2004-05-24,,3006.61,3006.61,MODIS WLS (Proxy),G043748E42782N
2004-05-25,,3006.61,3006.61,MODIS WLS (Proxy),G043748E42782N
2004-06-05,,2904.97,2904.97,MODIS WLS (Proxy),G043748E42782N
2004-06-13,,3118.3,3118.3,MODIS WLS (Proxy),G043748E42782N
2004-06-14,,3141.5,3141.5,MODIS WLS (Proxy),G043748E42782N
2004-06-15,,3139.83,3139.83,MODIS WLS (Proxy),G043748E42782N
2004-06-17,,3144.61,3144.61,MODIS WLS (Proxy),G043748E42782N
2004-06-18,,3185.75,3185.75,MODIS WLS (Proxy),G043748E42782N
2004-06-30,,2966.91,2966.91,MODIS WLS (Proxy),G043748E42782N
2004-07-02,,3066.17,3066.17,MODIS WLS (Proxy),G043748E42782N
2004-07-03,,3066.17,3066.17,MODIS WLS (Proxy),G043748E42782N
2004-07-04,,3136.96,3136.96,MODIS WLS (Proxy),G043748E42782N
2004-07-05,,3136.96,3136.96,MODIS WLS (Proxy),G043748E42782N
2004-07-28,,3424.2,3424.2,MODIS WLS (Proxy),G043748E42782N
2004-07-29,,3438.07,3438.07,MODIS WLS (Proxy),G043748E42782N
2004-07-30,3612.41,3448.59,3612.41,Landsat/Sentinel (Observation),G043748E42782N
2004-07-31,3612.41,3448.59,3612.41,Landsat/Sentinel (Observation),G043748E42782N
2004-08-01,,3480.16,3480.16,MODIS WLS (Proxy),G043748E42782N
2004-08-02,,3482.56,3482.56,MODIS WLS (Proxy),G043748E42782N
2004-08-14,,3448.36,3448.36,MODIS WLS (Proxy),G043748E42782N
2004-08-15,3613.51,3461.51,3613.51,Landsat/Sentinel (Observation),G043748E42782N
2004-08-16,,3461.51,3461.51,MODIS WLS (Proxy),G043748E42782N
2004-08-17,,3461.51,3461.51,MODIS WLS (Proxy),G043748E42782N
2004-08-18,,3469.88,3469.88,MODIS WLS (Proxy),G043748E42782N
2004-08-23,3630.41,,3630.41,Landsat/Sentinel (Observation),G043748E42782N
2004-08-24,3630.41,,3630.41,Landsat/Sentinel (Observation),G043748E42782N
2004-08-29,,3626.3,3626.3,MODIS WLS (Proxy),G043748E42782N
2004-08-31,3594.92,,3594.92,Landsat/Sentinel (Observation),G043748E42782N
2004-09-04,,3249.13,3249.13,MODIS WLS (Proxy),G043748E42782N
2004-09-08,3624.34,2957.34,3624.34,Landsat/Sentinel (Observation),G043748E42782N
2004-09-09,3624.34,,3624.34,Landsat/Sentinel (Observation),G043748E42782N
2004-09-13,,3269.22,3269.22,MODIS WLS (Proxy),G043748E42782N
2004-09-14,,3269.22,3269.22,MODIS WLS (Proxy),G043748E42782N
2004-09-15,,3269.22,3269.22,MODIS WLS (Proxy),G043748E42782N
2004-09-16,3615.39,3279.02,3615.39,Landsat/Sentinel (Observation),G043748E42782N
2004-09-17,3615.39,,3615.39,Landsat/Sentinel (Observation),G043748E42782N
2004-09-19,,3347.43,3347.43,MODIS WLS (Proxy),G043748E42782N
2004-09-20,,3396.7,3396.7,MODIS WLS (Proxy),G043748E42782N
2004-09-21,,3396.7,3396.7,MODIS WLS (Proxy),G043748E42782N
2004-09-25,3693.39,3594.49,3693.39,Landsat/Sentinel (Observation),G043748E42782N
2004-09-26,,3594.49,3594.49,MODIS WLS (Proxy),G043748E42782N
2004-09-28,,3596.16,3596.16,MODIS WLS (Proxy),G043748E42782N
2004-09-30,,3595.44,3595.44,MODIS WLS (Proxy),G043748E42782N
2004-10-01,,3595.44,3595.44,MODIS WLS (Proxy),G043748E42782N
2004-10-05,,3223.54,3223.54,MODIS WLS (Proxy),G043748E42782N
2004-10-07,,3223.54,3223.54,MODIS WLS (Proxy),G043748E42782N
2004-10-08,,3160.88,3160.88,MODIS WLS (Proxy),G043748E42782N
2004-10-11,3537.0,3152.51,3537.0,Landsat/Sentinel (Observation),G043748E42782N
2004-10-14,,3142.22,3142.22,MODIS WLS (Proxy),G043748E42782N
2004-10-23,,3148.68,3148.68,MODIS WLS (Proxy),G043748E42782N
2004-10-26,2842.27,3204.4,2842.27,Landsat/Sentinel (Observation),G043748E42782N
2004-10-27,2842.27,3230.95,2842.27,Landsat/Sentinel (Observation),G043748E42782N
2005-05-06,2238.55,2837.28,2238.55,Landsat/Sentinel (Observation),G043748E42782N
2005-05-07,2238.55,2848.52,2238.55,Landsat/Sentinel (Observation),G043748E42782N
2005-05-10,,2909.75,2909.75,MODIS WLS (Proxy),G043748E42782N
2005-05-11,,2960.21,2960.21,MODIS WLS (Proxy),G043748E42782N
2005-05-12,,2960.21,2960.21,MODIS WLS (Proxy),G043748E42782N
2005-05-18,,3098.21,3098.21,MODIS WLS (Proxy),G043748E42782N
2005-05-21,,3126.2,3126.2,MODIS WLS (Proxy),G043748E42782N
2005-05-22,,3147.24,3147.24,MODIS WLS (Proxy),G043748E42782N
2005-05-23,,3147.24,3147.24,MODIS WLS (Proxy),G043748E42782N
2005-05-29,,3105.15,3105.15,MODIS WLS (Proxy),G043748E42782N
2005-06-07,3034.77,,3034.77,Landsat/Sentinel (Observation),G043748E42782N
2005-06-08,3034.77,3151.31,3034.77,Landsat/Sentinel (Observation),G043748E42782N
2005-06-09,,3151.31,3151.31,MODIS WLS (Proxy),G043748E42782N
2005-06-10,,3151.31,3151.31,MODIS WLS (Proxy),G043748E42782N
2005-06-11,,3151.31,3151.31,MODIS WLS (Proxy),G043748E42782N
2005-06-18,,3304.85,3304.85,MODIS WLS (Proxy),G043748E42782N
2005-06-24,,3057.56,3057.56,MODIS WLS (Proxy),G043748E42782N
2005-07-01,3842.2,3358.19,3842.2,Landsat/Sentinel (Observation),G043748E42782N
2005-07-02,3842.2,,3842.2,Landsat/Sentinel (Observation),G043748E42782N
2005-07-04,,3352.69,3352.69,MODIS WLS (Proxy),G043748E42782N
2005-07-07,,3337.62,3337.62,MODIS WLS (Proxy),G043748E42782N
2005-07-09,3714.01,,3714.01,Landsat/Sentinel (Observation),G043748E42782N
2005-07-15,,3540.91,3540.91,MODIS WLS (Proxy),G043748E42782N
2005-07-16,,3540.91,3540.91,MODIS WLS (Proxy),G043748E42782N
2005-07-18,3615.36,,3615.36,Landsat/Sentinel (Observation),G043748E42782N
2005-07-21,,3451.23,3451.23,MODIS WLS (Proxy),G043748E42782N
2005-07-22,,3451.23,3451.23,MODIS WLS (Proxy),G043748E42782N
2005-07-24,,3451.23,3451.23,MODIS WLS (Proxy),G043748E42782N
2005-07-28,,3578.22,3578.22,MODIS WLS (Proxy),G043748E42782N
2005-07-29,,3578.22,3578.22,MODIS WLS (Proxy),G043748E42782N
2005-07-30,,3578.22,3578.22,MODIS WLS (Proxy),G043748E42782N
2005-07-31,,3578.22,3578.22,MODIS WLS (Proxy),G043748E42782N
2005-08-07,,3572.0,3572.0,MODIS WLS (Proxy),G043748E42782N
2005-08-09,,3563.39,3563.39,MODIS WLS (Proxy),G043748E42782N
2005-08-12,,3495.47,3495.47,MODIS WLS (Proxy),G043748E42782N
2005-08-16,,3741.81,3741.81,MODIS WLS (Proxy),G043748E42782N
2005-08-18,3663.23,3741.81,3663.23,Landsat/Sentinel (Observation),G043748E42782N
2005-08-19,3663.23,3741.81,3663.23,Landsat/Sentinel (Observation),G043748E42782N
2005-08-23,,3492.36,3492.36,MODIS WLS (Proxy),G043748E42782N
2005-08-24,,3513.89,3513.89,MODIS WLS (Proxy),G043748E42782N
2005-08-25,,3513.89,3513.89,MODIS WLS (Proxy),G043748E42782N
2005-08-27,,3570.57,3570.57,MODIS WLS (Proxy),G043748E42782N
